DEPTH,CALI,COAL,DT,DT_LOG,DTS,DTS_LOG,GR,NPHI,PHIE,PHIEC,PHIT,PHITC,RHOB,RHOB_LOG,RT,RW,TEMP
3957.0659,8.223,0,76.961,76.961,132.8469,132.8469,42.037,0.1573,0.1334,0.1334,0.1441,0.1441,2.4227,2.423,0.612,0.019,107.2869
3957.2183,8.223,0,77.0551,77.0551,132.449,132.449,83.638,0.1485,0.185,0.1822,0.1862,0.1834,2.3563,2.356,0.669,0.019,107.2911
3957.3707,8.278,0,77.164,77.164,132.3241,132.3241,79.298,0.1819,0.1461,0.1461,0.1605,0.1605,2.3968,2.397,0.72,0.019,107.2953
3957.5231,8.241,0,77.239,77.239,132.638,132.638,88.058,0.1522,0.2008,0.194,0.2008,0.194,2.3333,2.333,0.74,0.019,107.2996
3957.6755,8.235,0,77.259,77.259,132.462,132.462,74.333,0.1529,0.2237,0.2132,0.2237,0.2132,2.2971,2.297,0.737,0.019,107.3038
3957.8279,8.217,0,77.3321,77.3321,132.6059,132.6059,68.166,0.1837,0.225,0.2145,0.2256,0.2152,2.294,2.294,0.726,0.019,107.308
3957.9803,8.223,0,77.6112,77.6112,132.262,132.262,59.247,0.166,0.2149,0.2064,0.2149,0.2064,2.3109,2.311,0.709,0.019,107.3123
3958.1327,8.217,0,78.0722,78.0722,132.288,132.288,51.839,0.1702,0.1491,0.1491,0.1606,0.1606,2.3967,2.397,0.689,0.019,107.3165
3958.2851,8.223,0,78.465,78.465,132.231,132.231,51.536,0.1856,0.1616,0.1611,0.1736,0.1731,2.3761,2.376,0.67,0.019,107.3207
3958.4375,8.205,0,78.5509,78.5509,132.0049,132.0049,48.523,0.1677,0.174,0.1729,0.1806,0.1794,2.365,2.365,0.653,0.019,107.325
3958.5899,8.217,0,78.3249,78.3249,131.3889,131.3889,51.164,0.1682,0.1747,0.1737,0.1813,0.1803,2.364,2.364,0.64,0.019,107.3292
3958.7423,8.205,0,78.0049,78.0049,130.8519,130.8519,50.502,0.1524,0.1691,0.1691,0.1737,0.1737,2.376,2.376,0.633,0.019,107.3335
3958.8947,8.217,0,77.7629,77.7629,130.2889,130.2889,45.789,0.1752,0.1641,0.1641,0.1737,0.1737,2.376,2.376,0.633,0.019,107.3377
3959.0471,8.205,0,77.623,77.623,129.5629,129.5629,44.904,0.1606,0.1932,0.1898,0.1951,0.1917,2.3421,2.342,0.634,0.019,107.3419
3959.1995,8.223,0,77.5139,77.5139,128.7429,128.7429,45.255,0.1564,0.2243,0.2158,0.2243,0.2158,2.2962,2.296,0.631,0.019,107.3462
3959.3519,8.223,0,77.2148,77.2148,128.13,128.13,44.515,0.1649,0.1697,0.1697,0.1764,0.1764,2.3717,2.372,0.629,0.019,107.3504
3959.5043,8.434,0,76.7718,76.7718,128.0741,128.0741,49.194,0.1585,0.0751,0.0751,0.0935,0.0935,2.5025,2.503,0.635,0.019,107.3546
3959.6567,8.422,0,76.3759,76.3759,128.6813,128.6813,47.237,0.1687,0.0939,0.0939,0.1102,0.1102,2.4761,2.476,0.652,0.019,107.3589
3959.8091,8.452,0,76.1149,76.1149,130.2893,130.2893,60.669,0.1629,0.1037,0.1037,0.121,0.121,2.4591,2.459,0.675,0.019,107.3631
3959.9615,8.446,0,75.8969,75.8969,131.8762,131.8762,71.822,0.1451,0.1197,0.1197,0.1312,0.1312,2.4431,2.443,0.703,0.019,107.3673
3960.1139,8.488,0,75.5478,75.5478,132.8431,132.8431,72.644,0.1625,0.0388,0.0388,0.0668,0.0668,2.5446,2.545,0.741,0.019,107.3716
3960.2663,8.464,0,75.0248,75.0248,133.4402,133.4402,103.445,0.1485,0.0462,0.0462,0.0703,0.0703,2.539,2.539,0.788,0.019,107.3758
3960.4187,8.506,0,74.5309,74.5309,134.3653,134.3653,110.905,0.1598,0.0495,0.0495,0.0748,0.0748,2.532,2.532,0.823,0.019,107.38
3960.5711,8.464,0,74.3401,74.3401,135.9601,135.9601,109.908,0.1641,0.0699,0.0699,0.0925,0.0925,2.5041,2.504,0.832,0.019,107.3843
3960.7235,8.446,0,74.5452,74.5452,136.1982,136.1982,88.939,0.1583,0.0766,0.0766,0.097,0.097,2.497,2.497,0.82,0.019,107.3885
3960.8759,8.3678,0,75.0372,75.0372,137.0303,137.0303,68.997,0.1411,0.164,0.1623,0.1672,0.1655,2.3862,2.3857,0.7907,0.019,107.3927
3961.0283,8.344,0,75.6383,75.6383,138.3611,138.3611,65.947,0.1632,0.1898,0.1846,0.1926,0.1874,2.3462,2.346,0.746,0.019,107.397
3961.1807,8.368,0,76.2773,76.2773,138.822,138.822,47.368,0.1694,0.1932,0.1884,0.1965,0.1917,2.34,2.34,0.691,0.019,107.4012
3961.3331,8.35,0,76.9994,76.9994,138.8369,138.8369,46.619,0.1947,0.2032,0.1976,0.2091,0.2035,2.3201,2.32,0.639,0.019,107.4054
3961.4855,8.386,0,77.8764,77.8764,138.0379,138.0379,47.986,0.1793,0.2139,0.2077,0.2155,0.2093,2.31,2.31,0.604,0.019,107.4097
3961.6379,8.368,0,78.8324,78.8324,137.7079,137.7079,54.047,0.1926,0.1888,0.1862,0.1966,0.194,2.3399,2.34,0.593,0.019,107.4139
3961.7903,8.32,0,79.6502,79.6502,137.2959,137.2959,57.454,0.1866,0.127,0.127,0.1435,0.1435,2.4237,2.424,0.599,0.019,107.4182
3961.9427,8.308,0,80.1431,80.1431,136.6288,136.6288,50.599,0.1742,0.1322,0.1322,0.1458,0.1458,2.42,2.42,0.611,0.019,107.4224
3962.0951,8.278,0,80.287,80.287,135.7988,135.7988,50.784,0.1653,0.155,0.155,0.1635,0.1635,2.3921,2.392,0.622,0.019,107.4266
3962.2475,8.259,0,80.246,80.246,134.4978,134.4978,50.086,0.1602,0.2115,0.2052,0.2115,0.2052,2.3163,2.316,0.629,0.019,107.4309
3962.3999,8.284,0,80.2891,80.2891,133.4548,133.4548,46.624,0.1742,0.2186,0.2111,0.2186,0.2111,2.305,2.305,0.633,0.019,107.4351
3962.5523,8.259,0,80.5822,80.5822,132.3098,132.3098,44.358,0.175,0.1804,0.1786,0.1865,0.1846,2.3558,2.356,0.635,0.019,107.4393
3962.7047,8.265,0,81.0412,81.0412,131.2328,131.2328,43.239,0.1932,0.1682,0.1673,0.179,0.1781,2.3676,2.3677,0.636,0.019,107.4436
3962.8571,8.284,0,81.398,81.398,129.9429,129.9429,37.691,0.1694,0.2056,0.2001,0.2068,0.2013,2.3237,2.3235,0.639,0.019,107.4478
3963.0095,8.278,0,81.4159,81.4159,129.678,129.678,43.83,0.176,0.2218,0.2133,0.2218,0.2133,2.3001,2.3,0.651,0.019,107.452
3963.1619,8.259,0,81.0808,81.0808,129.8071,129.8071,44.435,0.1821,0.1585,0.1584,0.1688,0.1687,2.3837,2.384,0.674,0.019,107.4563
3963.3143,8.271,0,80.6178,80.6178,130.4369,130.4369,48.443,0.179,0.1619,0.1609,0.1711,0.1702,2.38,2.38,0.704,0.019,107.4605
3963.4667,8.205,0,80.2408,80.2408,129.9678,129.9678,53.401,0.1694,0.1704,0.1681,0.1768,0.1745,2.371,2.371,0.732,0.019,107.4647
3963.6191,8.187,0,79.8827,79.8827,128.997,128.997,53.079,0.1719,0.1655,0.1634,0.173,0.1709,2.377,2.377,0.756,0.019,107.469
3963.7715,8.175,0,79.2385,79.2385,128.9873,128.9873,51.501,0.1713,0.1575,0.1561,0.1661,0.1646,2.388,2.388,0.781,0.019,107.4732
3963.9239,8.193,0,78.1023,78.1023,130.5512,130.5512,51.837,0.1302,0.1035,0.1035,0.1137,0.1137,2.4707,2.471,0.812,0.019,107.4774
3964.0763,8.193,0,76.5973,76.5973,131.415,131.415,61.178,0.1377,0.1175,0.1175,0.1267,0.1267,2.4501,2.45,0.846,0.019,107.4817
3964.2287,8.32,0,75.0975,75.0975,131.6489,131.6489,70.745,0.1327,0.0698,0.0698,0.0851,0.0851,2.5157,2.516,0.872,0.019,107.4859
3964.3811,8.302,0,73.9467,73.9467,131.3298,131.3298,78.853,0.1407,0.0786,0.0786,0.0938,0.0938,2.5021,2.502,0.887,0.019,107.4902
3964.5335,8.32,0,73.2619,73.2619,130.379,130.379,80.475,0.1295,0.0844,0.0844,0.097,0.097,2.497,2.497,0.891,0.019,107.4944
3964.6859,8.296,0,72.982,72.982,130.2791,130.2791,73.614,0.1382,0.1095,0.1095,0.1197,0.1197,2.4611,2.461,0.878,0.019,107.4986
3964.8383,8.308,0,73.0562,73.0562,130.5342,130.5342,67.966,0.141,0.129,0.129,0.1368,0.1368,2.4341,2.434,0.856,0.019,107.5029
3964.9907,8.284,0,73.5144,73.5144,131.8522,131.8522,61.575,0.1513,0.1642,0.1615,0.1685,0.1658,2.3842,2.384,0.835,0.019,107.5071
3965.1431,8.296,0,74.4086,74.4086,132.9763,132.9763,57.96,0.1516,0.1812,0.1764,0.1831,0.1783,2.3611,2.361,0.811,0.019,107.5113
3965.2955,8.296,0,75.7237,75.7237,134.7054,134.7054,48.99,0.1631,0.1852,0.1801,0.1882,0.1832,2.353,2.353,0.777,0.019,107.5156
3965.4479,8.241,0,77.3047,77.3047,136.6435,136.6435,49.125,0.1687,0.163,0.1615,0.1699,0.1685,2.3819,2.382,0.742,0.019,107.5198
3965.6003,8.235,0,78.8485,78.8485,139.2802,139.2802,50.07,0.1628,0.1493,0.1493,0.1572,0.1572,2.4019,2.402,0.718,0.019,107.524
3965.7527,8.241,0,80.0333,80.0333,140.527,140.527,54.421,0.1875,0.1883,0.1835,0.1944,0.1896,2.3432,2.343,0.71,0.019,107.5283
3965.9051,8.229,0,80.7011,80.7011,140.5741,140.5741,54.167,0.1724,0.1852,0.1811,0.1895,0.1854,2.351,2.351,0.714,0.019,107.5325
3966.0575,8.193,0,80.8999,80.8999,140.925,140.925,50.395,0.1747,0.173,0.1704,0.1794,0.1768,2.3669,2.367,0.723,0.019,107.5367
3966.2099,8.181,0,80.7819,80.7819,141.1091,141.1091,50.714,0.1718,0.1625,0.1613,0.1699,0.1686,2.3819,2.382,0.728,0.019,107.541
3966.3623,8.217,0,80.4939,80.4939,141.4019,141.4019,55.192,0.1809,0.1471,0.1471,0.1579,0.1579,2.4009,2.401,0.728,0.0189,107.5452
3966.5147,8.193,0,80.1539,80.1539,141.0498,141.0498,52.175,0.1957,0.1424,0.1424,0.1559,0.1559,2.404,2.404,0.723,0.0189,107.5494
3966.6671,8.181,0,79.872,79.872,140.1186,140.1186,55.209,0.1679,0.1528,0.1528,0.161,0.161,2.396,2.396,0.713,0.0189,107.5537
3966.8195,8.223,0,79.7701,79.7701,138.1457,138.1457,53.238,0.1884,0.1378,0.1378,0.1509,0.1509,2.4119,2.412,0.689,0.0189,107.5579
3966.9719,8.278,0,79.9251,79.9251,136.2924,136.2924,49.049,0.1749,0.1722,0.171,0.1786,0.1775,2.3682,2.368,0.651,0.0189,107.5621
3967.1243,8.278,0,80.216,80.216,132.7882,132.7882,42.675,0.1855,0.1844,0.1822,0.1907,0.1885,2.3491,2.349,0.613,0.0189,107.5664
3967.2767,8.284,0,80.2797,80.2797,128.595,128.595,41.107,0.1878,0.187,0.1849,0.1933,0.1911,2.345,2.345,0.592,0.0189,107.5706
3967.4291,8.247,0,79.6643,79.6643,123.5457,123.5457,41.671,0.1768,0.194,0.1908,0.1977,0.1945,2.338,2.338,0.607,0.0189,107.5749
3967.5815,8.217,0,78.0749,78.0749,122.1258,122.1258,42.61,0.1676,0.1831,0.1798,0.187,0.1838,2.3549,2.355,0.69,0.0189,107.5791
3967.7339,8.217,0,75.6338,75.6338,120.9809,120.9809,41.524,0.1413,0.01,0.01,0.019,0.019,2.62,2.621,0.894,0.0189,107.5833
3967.8863,8.308,0,72.913,72.913,120.1691,120.1691,43.773,0.1347,0.01,0.01,0.01,0.01,2.6688,2.669,1.271,0.0189,107.5876
3968.0387,8.386,0,70.5462,70.5462,120.7221,120.7221,50.431,0.0964,0.01,0.01,0.01,0.01,2.7397,2.74,1.715,0.0189,107.5918
3968.1911,8.29,0,68.7975,68.7975,121.0673,121.0673,48.597,0.0946,0.01,0.01,0.01,0.01,2.7261,2.726,1.94,0.0189,107.596
3968.3435,8.235,0,67.6258,67.6258,122.7083,122.7083,50.87,0.1445,0.01,0.01,0.0276,0.0276,2.6065,2.606,1.833,0.0189,107.6003
3968.4959,8.259,0,67.0842,67.0842,124.3573,124.3573,53.465,0.1375,0.0611,0.0611,0.0771,0.0771,2.5283,2.528,1.485,0.0189,107.6045
3968.6483,8.145,0,67.5278,67.5278,126.2524,126.2524,53.593,0.1418,0.138,0.1359,0.1442,0.1422,2.4224,2.422,1.115,0.0189,107.6087
3968.8007,8.133,0,69.3103,69.3103,128.6873,128.6873,55.377,0.1485,0.1444,0.1443,0.1508,0.1507,2.412,2.412,0.854,0.0189,107.613
3968.9531,8.133,0,72.2214,72.2214,130.4012,130.4012,45.091,0.1782,0.1696,0.1678,0.1767,0.1749,2.3712,2.371,0.695,0.0189,107.6172
3969.1055,8.133,0,75.3901,75.3901,131.7899,131.7899,42.716,0.1951,0.1939,0.1905,0.2002,0.1967,2.3341,2.334,0.6,0.0189,107.6214
3969.2579,8.145,0,77.9027,77.9027,131.2717,131.2717,39.388,0.1766,0.1868,0.1861,0.1914,0.1907,2.3479,2.348,0.551,0.0189,107.6257
3969.4103,8.205,0,79.3913,79.3913,129.8118,129.8118,37.704,0.1912,0.1587,0.1587,0.1674,0.1674,2.3858,2.386,0.541,0.0189,107.6299
3969.5627,8.193,0,79.9639,79.9639,128.8087,128.8087,37.243,0.1624,0.181,0.181,0.1844,0.1844,2.3591,2.359,0.564,0.0189,107.6341
3969.7151,8.175,0,79.7826,79.7826,126.8992,126.8992,36.786,0.1434,0.1557,0.1557,0.1598,0.1598,2.3978,2.398,0.617,0.0189,107.6384
3969.8675,8.386,0,78.8172,78.8172,127.7733,127.7733,35.602,0.1422,0.1296,0.1296,0.137,0.137,2.4339,2.434,0.718,0.0189,107.6426
3970.0199,8.392,0,76.9749,76.9749,123.6841,123.6841,36.793,0.1311,0.1211,0.1211,0.1281,0.1281,2.4479,2.448,0.911,0.0189,107.6469
3970.1723,8.476,0,74.4047,74.4047,124.4737,124.4737,30.028,0.1339,0.01,0.01,0.01,0.01,2.6382,2.639,1.229,0.0189,107.6511
3970.3247,8.476,0,71.5849,71.5849,117.8055,117.8055,28.385,0.0873,0.01,0.01,0.01,0.01,2.6619,2.662,1.647,0.0189,107.6553
3970.4771,8.53,0,69.0782,69.0782,120.8026,120.8026,25.748,0.0721,0.01,0.01,0.01,0.01,2.7397,2.74,2.075,0.0189,107.6596
3970.6295,8.53,0,67.2846,67.2846,123.8526,123.8526,23.965,0.0609,0.01,0.01,0.01,0.01,2.737,2.737,2.295,0.0189,107.6638
3970.7819,8.452,0,66.4251,66.4251,127.2223,127.2223,28.612,0.0678,0.0399,0.0399,0.0427,0.0427,2.5826,2.582,2.066,0.0189,107.668
3970.9343,8.35,0,66.5875,66.5875,128.6751,128.6751,24.704,0.1109,0.1335,0.1293,0.134,0.1298,2.4386,2.438,1.617,0.0189,107.6723
3971.0867,8.374,0,67.7259,67.7259,128.9872,128.9872,29.702,0.1216,0.1401,0.1371,0.1432,0.1402,2.4241,2.424,1.236,0.0189,107.6765
3971.2391,8.308,0,69.6781,69.6781,130.0941,130.0941,34.864,0.1358,0.1956,0.1862,0.1956,0.1862,2.3413,2.341,0.985,0.0189,107.6807
3971.3915,8.362,0,72.1681,72.1681,130.7844,130.7844,37.25,0.1615,0.1827,0.177,0.1857,0.18,2.3569,2.357,0.849,0.0189,107.685
3971.5439,8.386,0,74.7259,74.7259,132.84,132.84,43.346,0.1729,0.202,0.1939,0.204,0.1959,2.3281,2.328,0.799,0.0189,107.6892
3971.6963,8.35,0,76.7865,76.7865,132.987,132.987,44.946,0.1637,0.1519,0.1508,0.1592,0.1581,2.3987,2.399,0.819,0.0189,107.6934
3971.8487,8.332,0,78.0002,78.0002,132.8457,132.8457,47.821,0.1724,0.1148,0.1148,0.1281,0.1281,2.4478,2.448,0.899,0.0189,107.6977
3972.0011,8.3738,0,78.3794,78.3794,131.456,131.456,56.8394,0.1597,0.1131,0.1131,0.1249,0.1249,2.4529,2.4529,1.021,0.0189,107.7019
3972.1535,8.344,0,78.1888,78.1888,131.6632,131.6632,56.257,0.1561,0.1194,0.1188,0.1299,0.1293,2.445,2.445,1.151,0.0189,107.7061
3972.3059,8.302,0,77.7598,77.7598,132.6234,132.6234,57.024,0.175,0.1332,0.1293,0.1444,0.1406,2.4221,2.422,1.273,0.0189,107.7104
3972.4583,8.284,0,77.3679,77.3679,134.5983,134.5983,54.035,0.1641,0.1386,0.1338,0.1476,0.1429,2.417,2.417,1.354,0.0189,107.7146
3972.6107,8.271,0,77.1831,77.1831,136.5324,136.5324,57.521,0.1617,0.1194,0.117,0.1306,0.1283,2.4439,2.444,1.359,0.0189,107.7189
3972.7631,8.332,0,77.3392,77.3392,139.0065,139.0065,55.666,0.1724,0.1373,0.1328,0.1476,0.1431,2.4171,2.417,1.299,0.0189,107.7231
3972.9155,8.332,0,77.9144,77.9144,141.9202,141.9202,49.141,0.1665,0.1441,0.1398,0.1527,0.1484,2.409,2.409,1.189,0.0189,107.7273
3973.0679,8.32,0,78.8525,78.8525,143.103,143.103,52.816,0.1751,0.1558,0.1512,0.1641,0.1595,2.3911,2.391,1.031,0.0189,107.7316
3973.2203,8.32,0,80.0406,80.0406,143.0009,143.0009,47.846,0.1809,0.1826,0.1762,0.1881,0.1818,2.3531,2.353,0.86,0.0189,107.7358
3973.3727,8.29,0,81.3264,81.3264,142.5618,142.5618,48.376,0.1807,0.2146,0.2057,0.216,0.2071,2.3092,2.309,0.725,0.0189,107.74
3973.5251,8.32,0,82.3661,82.3661,141.7127,141.7127,44.04,0.217,0.2098,0.2023,0.2167,0.2092,2.308,2.308,0.657,0.0189,107.7443
3973.6775,8.35,0,82.6647,82.6647,140.1703,140.1703,45.949,0.222,0.2018,0.195,0.2104,0.2036,2.318,2.318,0.665,0.0189,107.7485
3973.8299,8.446,0,81.9383,81.9383,136.0335,136.0335,44.944,0.2123,0.1228,0.1228,0.1365,0.1365,2.4345,2.435,0.737,0.0189,107.7527
3973.9823,8.434,0,80.3271,80.3271,133.1554,133.1554,48.21,0.1727,0.1294,0.1294,0.1407,0.1407,2.428,2.428,0.84,0.0189,107.757
3974.1347,8.458,0,78.2961,78.2961,129.8628,129.8628,52.089,0.1747,0.0112,0.0112,0.0296,0.0296,2.6033,2.604,0.937,0.0189,107.7612
3974.2871,8.434,0,76.2972,76.2972,128.4695,128.4695,45.202,0.1687,0.0482,0.0482,0.062,0.062,2.5522,2.552,1.009,0.0189,107.7654
3974.4395,8.452,0,74.4813,74.4813,125.817,125.817,48.344,0.1367,0.0324,0.0324,0.0482,0.0482,2.5739,2.574,1.023,0.0189,107.7697
3974.5919,8.404,0,72.8174,72.8174,126.0476,126.0476,35.733,0.1498,0.1063,0.1063,0.1138,0.1138,2.4704,2.47,0.947,0.0189,107.7739
3974.7443,8.398,0,71.4617,71.4617,123.734,123.734,31.503,0.1411,0.1295,0.1295,0.1343,0.1343,2.4381,2.438,0.826,0.0189,107.7781
3974.8967,8.386,0,70.7611,70.7611,123.45,123.45,31.699,0.1459,0.1582,0.1582,0.1621,0.1621,2.3942,2.394,0.72,0.0189,107.7824
3975.0491,8.398,0,70.9094,70.9094,123.6855,123.6855,33.41,0.163,0.168,0.1679,0.173,0.1728,2.3771,2.377,0.646,0.0189,107.7866
3975.2015,8.404,0,71.7415,71.7415,126.6944,126.6944,32.637,0.1595,0.1794,0.1789,0.1825,0.182,2.3621,2.362,0.596,0.0189,107.7909
3975.3539,8.404,0,72.8194,72.8194,128.9042,128.9042,34.77,0.1722,0.1841,0.1833,0.1882,0.1875,2.353,2.353,0.567,0.0189,107.7951
3975.5063,8.374,0,73.7213,73.7213,129.999,129.999,33.941,0.1562,0.2021,0.1991,0.2021,0.1991,2.3311,2.331,0.559,0.0189,107.7993
3975.6587,8.404,0,74.2981,74.2981,129.8559,129.8559,35.005,0.1492,0.1946,0.1924,0.1946,0.1924,2.343,2.343,0.575,0.0189,107.8036
3975.8111,8.398,0,74.6481,74.6481,129.529,129.529,36.402,0.1654,0.1794,0.1781,0.1832,0.1819,2.3609,2.361,0.623,0.0189,107.8078
3975.9635,8.404,0,74.845,74.845,129.365,129.365,36.336,0.156,0.1793,0.1764,0.1819,0.179,2.363,2.363,0.71,0.0189,107.812
3976.1159,8.434,0,74.8168,74.8168,129.5071,129.5071,42.722,0.1727,0.1378,0.1377,0.1478,0.1477,2.4168,2.417,0.842,0.0189,107.8163
3976.2683,8.458,0,74.4547,74.4547,129.979,129.979,45.599,0.1646,0.0847,0.0847,0.0984,0.0984,2.4947,2.495,1.04,0.0189,107.8205
3976.4207,8.518,0,73.7636,73.7636,129.7429,129.7429,70.559,0.1382,0.01,0.01,0.01,0.01,2.6703,2.671,1.313,0.0189,107.8247
3976.5731,8.512,0,72.8926,72.8926,129.1658,129.1658,71.63,0.1892,0.01,0.01,0.01,0.01,2.7298,2.73,1.608,0.0189,107.829
3976.7255,8.53,0,72.0377,72.0377,128.01,128.01,66.298,0.2053,0.01,0.01,0.01,0.01,2.6892,2.689,1.823,0.0189,107.8332
3976.8779,8.488,0,71.3208,71.3208,127.9632,127.9632,73.084,0.1841,0.01,0.01,0.0132,0.0132,2.6292,2.629,1.888,0.0189,107.8374
3977.0303,8.518,0,70.852,70.852,129.3505,129.3505,67.959,0.1504,0.0128,0.0128,0.0354,0.0354,2.5941,2.594,1.768,0.0189,107.8417
3977.1827,8.506,0,70.8323,70.8323,132.1246,132.1246,75.407,0.1666,0.0517,0.0517,0.0715,0.0715,2.5372,2.537,1.459,0.0189,107.8459
3977.3351,8.464,0,71.4616,71.4616,135.8315,135.8315,75.803,0.16,0.0665,0.0665,0.0836,0.0836,2.5181,2.518,1.086,0.0189,107.8501
3977.4875,8.374,0,72.7898,72.7898,138.6611,138.6611,58.382,0.1676,0.2018,0.1939,0.2029,0.1951,2.3297,2.329,0.79,0.0189,107.8544
3977.6399,8.362,0,74.673,74.673,139.2762,139.2762,47.733,0.1955,0.1772,0.1756,0.1851,0.1836,2.3579,2.358,0.607,0.0189,107.8586
3977.7923,8.235,0,76.8509,76.8509,140.3261,140.3261,35.794,0.2179,0.2401,0.232,0.2431,0.235,2.2664,2.266,0.51,0.0189,107.8629
3977.9447,8.199,0,78.9908,78.9908,140.8081,140.8081,34.574,0.2257,0.2392,0.2324,0.2433,0.2366,2.266,2.266,0.468,0.0189,107.8671
3978.0971,8.199,0,80.6854,80.6854,141.127,141.127,31.236,0.1939,0.2585,0.2492,0.2585,0.2492,2.2421,2.242,0.463,0.0189,107.8713
3978.2495,8.181,0,81.5389,81.5389,140.9527,140.9527,36.935,0.1916,0.2083,0.2058,0.2118,0.2093,2.3157,2.316,0.495,0.0189,107.8756
3978.4019,8.175,0,81.3676,81.3676,139.1138,139.1138,33.5,0.1497,0.1797,0.1797,0.1814,0.1814,2.3638,2.364,0.569,0.0189,107.8798
3978.5543,8.145,0,80.4025,80.4025,137.9775,137.9775,48.932,0.1854,0.1426,0.1426,0.1535,0.1535,2.4078,2.408,0.687,0.0189,107.884
3978.7067,8.145,0,79.2196,79.2196,135.0268,135.0268,45.775,0.1478,0.0905,0.0905,0.1029,0.1029,2.4877,2.488,0.82,0.0189,107.8883
3978.8591,8.145,0,78.3148,78.3148,134.1359,134.1359,49.135,0.148,0.1349,0.1349,0.1418,0.1418,2.4262,2.426,0.88,0.0189,107.8925
3979.0115,8.097,0,77.8299,77.8299,133.7381,133.7381,47.384,0.1448,0.2316,0.2183,0.2316,0.2183,2.2846,2.284,0.826,0.0189,107.8967
3979.1639,8.079,0,77.7051,77.7051,134.1991,134.1991,44.641,0.2039,0.2086,0.1998,0.2136,0.2048,2.3129,2.313,0.748,0.0189,107.901
3979.3163,8.049,0,77.8932,77.8932,134.807,134.807,41.678,0.2075,0.2296,0.2182,0.2325,0.2212,2.2831,2.283,0.716,0.0189,107.9052
3979.4687,7.995,0,78.2971,78.2971,134.7003,134.7003,43.932,0.1795,0.1711,0.1684,0.1777,0.1749,2.3697,2.37,0.732,0.0189,107.9094
3979.6211,7.971,0,78.6049,78.6049,136.2489,136.2489,43.509,0.1732,0.1855,0.1801,0.1894,0.184,2.3511,2.351,0.785,0.0189,107.9137
3979.7735,8.229,0,78.3876,78.3876,135.5557,135.5557,43.804,0.159,0.1617,0.1587,0.1668,0.1637,2.3869,2.387,0.87,0.0189,107.9179
3979.9259,8.259,0,77.4514,77.4514,133.6963,133.6963,46.813,0.1592,0.0431,0.0431,0.0568,0.0568,2.5603,2.561,0.989,0.0189,107.9221
3980.0783,8.229,0,76.0684,76.0684,129.2269,129.2269,39.548,0.1668,0.0377,0.0377,0.0469,0.0469,2.5759,2.576,1.152,0.0189,107.9264
3980.2307,8.229,0,74.7366,74.7366,128.4158,128.4158,41.714,0.1452,0.0256,0.0256,0.0362,0.0362,2.5929,2.593,1.347,0.0189,107.9306
3980.3831,8.199,0,73.7868,73.7868,127.3361,127.3361,48.213,0.124,0.1439,0.1388,0.1466,0.1414,2.4187,2.418,1.451,0.0189,107.9349
3980.5355,8.139,0,73.316,73.316,128.2264,128.2264,37.816,0.1754,0.1851,0.1737,0.1893,0.1779,2.3513,2.351,1.346,0.0189,107.9391
3980.6879,8.175,0,73.3082,73.3082,130.4083,130.4083,37.309,0.1748,0.2148,0.2005,0.2154,0.2011,2.3102,2.31,1.143,0.0189,107.9433
3980.8403,8.235,0,73.6983,73.6983,132.3073,132.3073,34.955,0.1728,0.2293,0.2145,0.2293,0.2145,2.2881,2.288,0.966,0.0189,107.9476
3980.9927,8.32,0,74.3984,74.3984,134.2793,134.2793,34.499,0.1862,0.1983,0.1899,0.2023,0.1939,2.3308,2.331,0.838,0.0189,107.9518
3981.1451,8.332,0,75.2884,75.2884,136.3314,136.3314,34.291,0.2081,0.1963,0.189,0.2021,0.1948,2.331,2.331,0.77,0.0189,107.956
3981.2975,8.338,0,76.2214,76.2214,138.7596,138.7596,35.321,0.1535,0.1168,0.1168,0.1232,0.1232,2.4555,2.456,0.768,0.0189,107.9603
3981.4499,8.308,0,77.0743,77.0743,142.2303,142.2303,50.662,0.1739,0.1171,0.1171,0.1292,0.1292,2.446,2.446,0.806,0.0189,107.9645
3981.6023,8.296,0,77.7743,77.7743,143.9422,143.9422,56.831,0.1562,0.1225,0.1225,0.1318,0.1318,2.442,2.442,0.827,0.0189,107.9687
3981.7547,8.259,0,78.3563,78.3563,145.1023,145.1023,56.69,0.1978,0.1783,0.1733,0.1861,0.181,2.3563,2.356,0.78,0.0189,107.973
3981.9071,8.29,0,79.0465,79.0465,146.9554,146.9554,52.607,0.1841,0.1862,0.182,0.1914,0.1872,2.348,2.348,0.693,0.0189,107.9772
3982.0595,8.308,0,80.1597,80.1597,149.1764,149.1764,43.894,0.2103,0.2234,0.2147,0.2273,0.2187,2.2912,2.291,0.628,0.0189,107.9814
3982.2119,8.302,0,81.7678,81.7678,151.6388,151.6388,46.694,0.2062,0.2285,0.2194,0.2313,0.2222,2.285,2.285,0.617,0.0189,107.9857
3982.3643,8.284,0,83.4775,83.4775,150.3193,150.3193,40.596,0.1805,0.2477,0.235,0.2477,0.235,2.2591,2.259,0.646,0.0189,107.9899
3982.5167,8.271,0,84.579,84.579,145.8047,145.8047,44.928,0.201,0.245,0.2323,0.2452,0.2325,2.263,2.263,0.668,0.0189,107.9941
3982.6691,8.308,0,84.4934,84.4934,138.4201,138.4201,39.083,0.1905,0.2157,0.2078,0.2181,0.2102,2.3058,2.306,0.661,0.0189,107.9984
